Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-04-10,Uttar Pradesh,Kanpur Nagar,209,302,54,No,229
2025-04-11,Uttar Pradesh,Kanpur Nagar,563,1039,185,No,619
2025-04-12,Uttar Pradesh,Kanpur Nagar,98,166,20,No,107
2025-04-13,Uttar Pradesh,Kanpur Nagar,70,118,19,No,77
2025-04-14,Uttar Pradesh,Kanpur Nagar,558,879,173,No,613
2025-04-15,Uttar Pradesh,Kanpur Nagar,536,1222,184,No,589
2025-04-16,Uttar Pradesh,Kanpur Nagar,450,1085,115,No,495
2025-04-17,Uttar Pradesh,Kanpur Nagar,346,694,88,No,380
2025-04-18,Uttar Pradesh,Kanpur Nagar,443,881,82,No,487
2025-04-19,Uttar Pradesh,Kanpur Nagar,86,172,24,No,94
2025-04-20,Uttar Pradesh,Kanpur Nagar,70,100,24,No,77
2025-04-21,Uttar Pradesh,Kanpur Nagar,587,1358,106,No,645
2025-04-22,Uttar Pradesh,Kanpur Nagar,195,471,30,No,214
2025-04-23,Uttar Pradesh,Kanpur Nagar,463,1075,140,No,509
2025-04-24,Uttar Pradesh,Kanpur Nagar,237,327,36,No,260
2025-04-25,Uttar Pradesh,Kanpur Nagar,150,242,22,No,165
2025-04-26,Uttar Pradesh,Kanpur Nagar,21,30,5,No,23
2025-04-27,Uttar Pradesh,Kanpur Nagar,45,90,9,No,49
2025-04-28,Uttar Pradesh,Kanpur Nagar,551,1259,113,No,606
2025-04-29,Uttar Pradesh,Kanpur Nagar,363,615,55,No,399
2025-04-30,Uttar Pradesh,Kanpur Nagar,220,483,41,No,242
2025-05-01,Uttar Pradesh,Kanpur Nagar,558,929,180,No,613
2025-05-02,Uttar Pradesh,Kanpur Nagar,187,250,60,No,205
2025-05-03,Uttar Pradesh,Kanpur Nagar,93,130,15,No,102
2025-05-04,Uttar Pradesh,Kanpur Nagar,84,113,19,No,92
2025-05-05,Uttar Pradesh,Kanpur Nagar,509,1008,159,No,559
2025-05-06,Uttar Pradesh,Kanpur Nagar,188,345,39,No,206
2025-05-07,Uttar Pradesh,Kanpur Nagar,580,1068,168,No,638
2025-05-08,Uttar Pradesh,Kanpur Nagar,441,616,150,No,485
2025-05-09,Uttar Pradesh,Kanpur Nagar,420,583,143,No,462
2025-05-10,Uttar Pradesh,Kanpur Nagar,65,82,12,No,71
2025-05-11,Uttar Pradesh,Kanpur Nagar,75,90,21,No,82
2025-05-12,Uttar Pradesh,Kanpur Nagar,462,1033,139,No,508
2025-05-13,Uttar Pradesh,Kanpur Nagar,288,347,45,No,316
2025-05-14,Uttar Pradesh,Kanpur Nagar,498,687,119,No,547
2025-05-15,Uttar Pradesh,Kanpur Nagar,245,368,84,No,269
2025-05-16,Uttar Pradesh,Kanpur Nagar,533,816,108,No,586
2025-05-17,Uttar Pradesh,Kanpur Nagar,81,113,25,No,89
2025-05-18,Uttar Pradesh,Kanpur Nagar,96,175,29,No,105
2025-05-19,Uttar Pradesh,Kanpur Nagar,198,356,57,No,217
2025-05-20,Uttar Pradesh,Kanpur Nagar,443,666,123,No,487
2025-05-21,Uttar Pradesh,Kanpur Nagar,243,459,58,No,267
2025-05-22,Uttar Pradesh,Kanpur Nagar,575,1231,198,No,632
2025-05-23,Uttar Pradesh,Kanpur Nagar,482,978,78,No,530
2025-05-24,Uttar Pradesh,Kanpur Nagar,74,173,11,No,81
2025-05-25,Uttar Pradesh,Kanpur Nagar,85,155,19,No,93
2025-05-26,Uttar Pradesh,Kanpur Nagar,287,495,61,No,315
2025-05-27,Uttar Pradesh,Kanpur Nagar,521,962,100,No,573
2025-05-28,Uttar Pradesh,Kanpur Nagar,166,372,38,No,182
2025-05-29,Uttar Pradesh,Kanpur Nagar,550,1287,95,No,605
2025-05-30,Uttar Pradesh,Kanpur Nagar,490,588,155,No,539
2025-05-31,Uttar Pradesh,Kanpur Nagar,76,145,19,No,83
2025-06-01,Uttar Pradesh,Kanpur Nagar,20,45,4,No,22
2025-06-02,Uttar Pradesh,Kanpur Nagar,303,476,90,No,333
2025-06-03,Uttar Pradesh,Kanpur Nagar,464,615,128,No,510
2025-06-04,Uttar Pradesh,Kanpur Nagar,192,331,36,No,211
2025-06-05,Uttar Pradesh,Kanpur Nagar,479,788,125,No,526
2025-06-06,Uttar Pradesh,Kanpur Nagar,357,796,65,No,392
2025-06-07,Uttar Pradesh,Kanpur Nagar,76,141,25,No,83
2025-06-08,Uttar Pradesh,Kanpur Nagar,75,148,17,No,82
2025-06-09,Uttar Pradesh,Kanpur Nagar,320,654,58,No,352
2025-06-10,Uttar Pradesh,Kanpur Nagar,238,494,49,No,261
2025-06-11,Uttar Pradesh,Kanpur Nagar,389,929,92,No,427
2025-06-12,Uttar Pradesh,Kanpur Nagar,304,542,82,No,334
2025-06-13,Uttar Pradesh,Kanpur Nagar,286,668,81,No,314
2025-06-14,Uttar Pradesh,Kanpur Nagar,33,67,5,No,36
2025-06-15,Uttar Pradesh,Kanpur Nagar,27,33,8,No,29
2025-06-16,Uttar Pradesh,Kanpur Nagar,473,694,97,No,520
2025-06-17,Uttar Pradesh,Kanpur Nagar,273,508,43,No,300
2025-06-18,Uttar Pradesh,Kanpur Nagar,491,1123,138,No,540
2025-06-19,Uttar Pradesh,Kanpur Nagar,247,534,70,No,271
2025-06-20,Uttar Pradesh,Kanpur Nagar,398,904,98,No,437
2025-06-21,Uttar Pradesh,Kanpur Nagar,85,153,17,No,93
2025-06-22,Uttar Pradesh,Kanpur Nagar,75,91,25,No,82
2025-06-23,Uttar Pradesh,Kanpur Nagar,529,677,161,No,581
2025-06-24,Uttar Pradesh,Kanpur Nagar,227,562,69,No,249
2025-06-25,Uttar Pradesh,Kanpur Nagar,150,367,48,No,165
2025-06-26,Uttar Pradesh,Kanpur Nagar,450,649,99,No,495
2025-06-27,Uttar Pradesh,Kanpur Nagar,537,1123,152,No,590
2025-06-28,Uttar Pradesh,Kanpur Nagar,23,31,5,No,25
2025-06-29,Uttar Pradesh,Kanpur Nagar,88,175,23,No,96
2025-06-30,Uttar Pradesh,Kanpur Nagar,327,665,50,No,359
2025-07-01,Uttar Pradesh,Kanpur Nagar,190,339,42,No,209
2025-07-02,Uttar Pradesh,Kanpur Nagar,262,549,77,No,288
2025-07-03,Uttar Pradesh,Kanpur Nagar,331,522,85,No,364
2025-07-04,Uttar Pradesh,Kanpur Nagar,256,481,71,No,281
2025-07-05,Uttar Pradesh,Kanpur Nagar,81,122,20,No,89
2025-07-06,Uttar Pradesh,Kanpur Nagar,37,75,12,No,40
2025-07-07,Uttar Pradesh,Kanpur Nagar,418,974,79,No,459
2025-07-08,Uttar Pradesh,Kanpur Nagar,263,641,58,No,289
2025-07-09,Uttar Pradesh,Kanpur Nagar,506,1117,159,No,556
2025-07-10,Uttar Pradesh,Kanpur Nagar,235,337,77,No,258
2025-07-11,Uttar Pradesh,Kanpur Nagar,514,926,85,No,565
2025-07-12,Uttar Pradesh,Kanpur Nagar,25,43,5,No,27
2025-07-13,Uttar Pradesh,Kanpur Nagar,60,85,14,No,66
2025-07-14,Uttar Pradesh,Kanpur Nagar,321,390,107,No,353
2025-07-15,Uttar Pradesh,Kanpur Nagar,347,771,95,No,381
2025-07-16,Uttar Pradesh,Kanpur Nagar,431,909,149,No,474
2025-07-17,Uttar Pradesh,Kanpur Nagar,332,634,50,No,365
2025-07-18,Uttar Pradesh,Kanpur Nagar,435,719,102,No,478
2025-07-19,Uttar Pradesh,Kanpur Nagar,92,200,28,No,101
2025-07-20,Uttar Pradesh,Kanpur Nagar,39,53,7,Yes,42
2025-07-21,Uttar Pradesh,Kanpur Nagar,332,518,64,No,365
2025-07-22,Uttar Pradesh,Kanpur Nagar,252,613,41,No,277
2025-07-23,Uttar Pradesh,Kanpur Nagar,465,902,105,No,511
2025-07-24,Uttar Pradesh,Kanpur Nagar,540,814,94,No,594
2025-07-25,Uttar Pradesh,Kanpur Nagar,386,666,129,No,424
2025-07-26,Uttar Pradesh,Kanpur Nagar,75,112,13,No,82
2025-07-27,Uttar Pradesh,Kanpur Nagar,99,129,33,No,108
2025-07-28,Uttar Pradesh,Kanpur Nagar,555,800,171,No,610
2025-07-29,Uttar Pradesh,Kanpur Nagar,407,671,80,No,447
2025-07-30,Uttar Pradesh,Kanpur Nagar,356,480,54,No,391
2025-07-31,Uttar Pradesh,Kanpur Nagar,312,605,78,No,343
2025-08-01,Uttar Pradesh,Kanpur Nagar,376,507,74,No,413
2025-08-02,Uttar Pradesh,Kanpur Nagar,55,78,15,No,60
2025-08-03,Uttar Pradesh,Kanpur Nagar,88,163,24,No,96
2025-08-04,Uttar Pradesh,Kanpur Nagar,471,707,100,No,518
2025-08-05,Uttar Pradesh,Kanpur Nagar,328,652,99,No,360
2025-08-06,Uttar Pradesh,Kanpur Nagar,203,475,69,No,223
2025-08-07,Uttar Pradesh,Kanpur Nagar,410,559,120,No,451
2025-08-08,Uttar Pradesh,Kanpur Nagar,408,662,136,No,448
2025-08-09,Uttar Pradesh,Kanpur Nagar,82,172,16,No,90
2025-08-10,Uttar Pradesh,Kanpur Nagar,79,169,26,No,86
2025-08-11,Uttar Pradesh,Kanpur Nagar,490,1109,142,No,539
2025-08-12,Uttar Pradesh,Kanpur Nagar,165,231,52,No,181
2025-08-13,Uttar Pradesh,Kanpur Nagar,552,674,181,No,607
2025-08-14,Uttar Pradesh,Kanpur Nagar,282,350,91,No,310
2025-08-15,Uttar Pradesh,Kanpur Nagar,211,456,52,No,232
2025-08-16,Uttar Pradesh,Kanpur Nagar,89,197,17,No,97
2025-08-17,Uttar Pradesh,Kanpur Nagar,54,119,14,No,59
2025-08-18,Uttar Pradesh,Kanpur Nagar,341,763,89,No,375
2025-08-19,Uttar Pradesh,Kanpur Nagar,417,594,120,No,458
2025-08-20,Uttar Pradesh,Kanpur Nagar,177,441,38,No,194
2025-08-21,Uttar Pradesh,Kanpur Nagar,325,476,74,No,357
2025-08-22,Uttar Pradesh,Kanpur Nagar,327,670,49,No,359
2025-08-23,Uttar Pradesh,Kanpur Nagar,24,34,5,No,26
2025-08-24,Uttar Pradesh,Kanpur Nagar,97,219,25,No,106
2025-08-25,Uttar Pradesh,Kanpur Nagar,589,957,194,No,647
2025-08-26,Uttar Pradesh,Kanpur Nagar,416,847,92,No,457
2025-08-27,Uttar Pradesh,Kanpur Nagar,554,927,186,No,609
2025-08-28,Uttar Pradesh,Kanpur Nagar,239,548,69,No,262
2025-08-29,Uttar Pradesh,Kanpur Nagar,406,802,129,No,446
2025-08-30,Uttar Pradesh,Kanpur Nagar,27,49,5,No,29
2025-08-31,Uttar Pradesh,Kanpur Nagar,58,105,9,No,63
2025-09-01,Uttar Pradesh,Kanpur Nagar,499,1016,86,No,548
2025-09-02,Uttar Pradesh,Kanpur Nagar,594,818,150,No,653
2025-09-03,Uttar Pradesh,Kanpur Nagar,334,413,51,No,367
2025-09-04,Uttar Pradesh,Kanpur Nagar,576,1141,181,No,633
2025-09-05,Uttar Pradesh,Kanpur Nagar,577,701,178,No,634
2025-09-06,Uttar Pradesh,Kanpur Nagar,71,145,14,No,78
2025-09-07,Uttar Pradesh,Kanpur Nagar,20,48,4,No,22
2025-09-08,Uttar Pradesh,Kanpur Nagar,542,775,90,No,596
2025-09-09,Uttar Pradesh,Kanpur Nagar,197,275,32,No,216
2025-09-10,Uttar Pradesh,Kanpur Nagar,222,314,77,No,244
2025-09-11,Uttar Pradesh,Kanpur Nagar,401,956,87,No,441
2025-09-12,Uttar Pradesh,Kanpur Nagar,322,742,68,No,354
2025-09-13,Uttar Pradesh,Kanpur Nagar,84,127,14,No,92
2025-09-14,Uttar Pradesh,Kanpur Nagar,64,158,11,No,70
2025-09-15,Uttar Pradesh,Kanpur Nagar,312,416,91,No,343
2025-09-16,Uttar Pradesh,Kanpur Nagar,380,898,65,No,418
2025-09-17,Uttar Pradesh,Kanpur Nagar,486,837,134,No,534
2025-09-18,Uttar Pradesh,Kanpur Nagar,219,318,71,No,240
2025-09-19,Uttar Pradesh,Kanpur Nagar,199,366,33,No,218
2025-09-20,Uttar Pradesh,Kanpur Nagar,65,117,10,No,71
2025-09-21,Uttar Pradesh,Kanpur Nagar,57,74,12,No,62
2025-09-22,Uttar Pradesh,Kanpur Nagar,408,638,82,No,448
2025-09-23,Uttar Pradesh,Kanpur Nagar,535,712,135,No,588
2025-09-24,Uttar Pradesh,Kanpur Nagar,532,1299,148,No,585
2025-09-25,Uttar Pradesh,Kanpur Nagar,243,414,48,No,267
2025-09-26,Uttar Pradesh,Kanpur Nagar,587,853,94,No,645
2025-09-27,Uttar Pradesh,Kanpur Nagar,35,76,9,No,38
2025-09-28,Uttar Pradesh,Kanpur Nagar,75,148,23,No,82
2025-09-29,Uttar Pradesh,Kanpur Nagar,486,1050,166,No,534
2025-09-30,Uttar Pradesh,Kanpur Nagar,285,504,43,No,313
2025-10-01,Uttar Pradesh,Kanpur Nagar,292,655,51,No,321
2025-10-02,Uttar Pradesh,Kanpur Nagar,164,364,34,No,180
2025-10-03,Uttar Pradesh,Kanpur Nagar,346,576,98,No,380
2025-10-04,Uttar Pradesh,Kanpur Nagar,62,145,20,No,68
2025-10-05,Uttar Pradesh,Kanpur Nagar,70,163,14,No,77
2025-10-06,Uttar Pradesh,Kanpur Nagar,403,1005,105,No,443
2025-10-07,Uttar Pradesh,Kanpur Nagar,397,700,79,No,436
2025-10-08,Uttar Pradesh,Kanpur Nagar,495,1085,124,No,544
2025-10-09,Uttar Pradesh,Kanpur Nagar,493,635,91,No,542
2025-10-10,Uttar Pradesh,Kanpur Nagar,298,540,56,No,327
2025-10-11,Uttar Pradesh,Kanpur Nagar,22,50,6,No,24
2025-10-12,Uttar Pradesh,Kanpur Nagar,63,133,19,Yes,69
2025-10-13,Uttar Pradesh,Kanpur Nagar,178,414,53,No,195
2025-10-14,Uttar Pradesh,Kanpur Nagar,369,643,96,No,405
2025-10-15,Uttar Pradesh,Kanpur Nagar,428,656,125,No,470
2025-10-16,Uttar Pradesh,Kanpur Nagar,541,1096,100,No,595
2025-10-17,Uttar Pradesh,Kanpur Nagar,326,427,77,No,358
2025-10-18,Uttar Pradesh,Kanpur Nagar,52,91,10,No,57
2025-10-19,Uttar Pradesh,Kanpur Nagar,72,139,14,No,79
2025-10-20,Uttar Pradesh,Kanpur Nagar,314,776,47,No,345
2025-10-21,Uttar Pradesh,Kanpur Nagar,422,734,68,No,464
2025-10-22,Uttar Pradesh,Kanpur Nagar,209,264,50,No,229
2025-10-23,Uttar Pradesh,Kanpur Nagar,366,563,96,No,402
2025-10-24,Uttar Pradesh,Kanpur Nagar,514,618,147,No,565
2025-10-25,Uttar Pradesh,Kanpur Nagar,79,191,25,No,86
2025-10-26,Uttar Pradesh,Kanpur Nagar,86,203,21,No,94
2025-10-27,Uttar Pradesh,Kanpur Nagar,438,644,143,No,481
2025-10-28,Uttar Pradesh,Kanpur Nagar,203,287,40,No,223
2025-10-29,Uttar Pradesh,Kanpur Nagar,508,808,152,No,558
2025-10-30,Uttar Pradesh,Kanpur Nagar,153,306,48,No,168
2025-10-31,Uttar Pradesh,Kanpur Nagar,462,959,84,No,508
2025-11-01,Uttar Pradesh,Kanpur Nagar,50,122,10,No,55
2025-11-02,Uttar Pradesh,Kanpur Nagar,40,67,6,No,44
2025-11-03,Uttar Pradesh,Kanpur Nagar,167,219,42,No,183
2025-11-04,Uttar Pradesh,Kanpur Nagar,502,1043,91,No,552
2025-11-05,Uttar Pradesh,Kanpur Nagar,288,459,86,No,316
2025-11-06,Uttar Pradesh,Kanpur Nagar,410,540,109,No,451
2025-11-07,Uttar Pradesh,Kanpur Nagar,402,739,85,No,442
2025-11-08,Uttar Pradesh,Kanpur Nagar,49,104,7,No,53
2025-11-09,Uttar Pradesh,Kanpur Nagar,62,130,11,No,68
2025-11-10,Uttar Pradesh,Kanpur Nagar,162,332,32,No,178
2025-11-11,Uttar Pradesh,Kanpur Nagar,284,670,54,No,312
2025-11-12,Uttar Pradesh,Kanpur Nagar,457,948,77,No,502
2025-11-13,Uttar Pradesh,Kanpur Nagar,272,508,58,No,299
2025-11-14,Uttar Pradesh,Kanpur Nagar,153,208,35,No,168
2025-11-15,Uttar Pradesh,Kanpur Nagar,67,163,14,No,73
2025-11-16,Uttar Pradesh,Kanpur Nagar,50,88,10,No,55
2025-11-17,Uttar Pradesh,Kanpur Nagar,315,620,106,No,346
2025-11-18,Uttar Pradesh,Kanpur Nagar,204,299,63,No,224
2025-11-19,Uttar Pradesh,Kanpur Nagar,409,661,129,No,449
2025-11-20,Uttar Pradesh,Kanpur Nagar,398,486,98,No,437
2025-11-21,Uttar Pradesh,Kanpur Nagar,166,320,31,No,182
2025-11-22,Uttar Pradesh,Kanpur Nagar,25,36,8,No,27
2025-11-23,Uttar Pradesh,Kanpur Nagar,84,106,27,No,92
2025-11-24,Uttar Pradesh,Kanpur Nagar,184,368,47,No,202
2025-11-25,Uttar Pradesh,Kanpur Nagar,320,523,90,No,352
2025-11-26,Uttar Pradesh,Kanpur Nagar,423,903,107,No,465
2025-11-27,Uttar Pradesh,Kanpur Nagar,345,514,80,No,379
2025-11-28,Uttar Pradesh,Kanpur Nagar,516,980,133,No,567
2025-11-29,Uttar Pradesh,Kanpur Nagar,43,67,13,No,47
2025-11-30,Uttar Pradesh,Kanpur Nagar,32,69,10,No,35
2025-12-01,Uttar Pradesh,Kanpur Nagar,536,1167,82,No,589
2025-12-02,Uttar Pradesh,Kanpur Nagar,456,677,82,No,501
2025-12-03,Uttar Pradesh,Kanpur Nagar,590,1001,189,No,649
2025-12-04,Uttar Pradesh,Kanpur Nagar,261,403,80,No,287
2025-12-05,Uttar Pradesh,Kanpur Nagar,212,415,37,No,233
2025-12-06,Uttar Pradesh,Kanpur Nagar,96,146,28,No,105
2025-12-07,Uttar Pradesh,Kanpur Nagar,50,112,7,No,55
2025-12-08,Uttar Pradesh,Kanpur Nagar,386,529,135,No,424
2025-12-09,Uttar Pradesh,Kanpur Nagar,538,986,143,No,591
2025-12-10,Uttar Pradesh,Kanpur Nagar,371,626,97,No,408
2025-12-11,Uttar Pradesh,Kanpur Nagar,281,497,48,No,309
2025-12-12,Uttar Pradesh,Kanpur Nagar,474,934,102,No,521
2025-12-13,Uttar Pradesh,Kanpur Nagar,82,151,22,No,90
2025-12-14,Uttar Pradesh,Kanpur Nagar,61,94,17,No,67
2025-12-15,Uttar Pradesh,Kanpur Nagar,221,456,57,No,243
2025-12-16,Uttar Pradesh,Kanpur Nagar,424,1047,71,No,466
2025-12-17,Uttar Pradesh,Kanpur Nagar,326,729,95,No,358
2025-12-18,Uttar Pradesh,Kanpur Nagar,549,1369,167,No,603
2025-12-19,Uttar Pradesh,Kanpur Nagar,353,645,99,No,388
2025-12-20,Uttar Pradesh,Kanpur Nagar,99,246,29,No,108
2025-12-21,Uttar Pradesh,Kanpur Nagar,46,92,8,No,50
2025-12-22,Uttar Pradesh,Kanpur Nagar,526,728,177,No,578
2025-12-23,Uttar Pradesh,Kanpur Nagar,249,395,74,No,273
2025-12-24,Uttar Pradesh,Kanpur Nagar,456,803,82,No,501
2025-12-25,Uttar Pradesh,Kanpur Nagar,574,1357,146,No,631
2025-12-26,Uttar Pradesh,Kanpur Nagar,595,1271,179,No,654
2025-12-27,Uttar Pradesh,Kanpur Nagar,43,56,6,No,47
2025-12-28,Uttar Pradesh,Kanpur Nagar,86,155,28,No,94
2025-12-29,Uttar Pradesh,Kanpur Nagar,598,1184,92,No,657
2025-12-30,Uttar Pradesh,Kanpur Nagar,186,435,37,No,204
2025-12-31,Uttar Pradesh,Kanpur Nagar,455,1127,95,No,500
2025-01-01,Uttar Pradesh,Agra,460,911,110,No,506
2025-01-02,Uttar Pradesh,Agra,431,717,112,No,474
2025-01-03,Uttar Pradesh,Agra,154,201,39,No,169
2025-01-04,Uttar Pradesh,Agra,25,35,5,No,27
2025-01-05,Uttar Pradesh,Agra,73,93,23,No,80
2025-01-06,Uttar Pradesh,Agra,469,986,158,No,515
2025-01-07,Uttar Pradesh,Agra,171,419,43,No,188
2025-01-08,Uttar Pradesh,Agra,526,1277,113,No,578
2025-01-09,Uttar Pradesh,Agra,240,397,58,No,264
2025-01-10,Uttar Pradesh,Agra,351,682,66,No,386
2025-01-11,Uttar Pradesh,Agra,83,204,15,No,91
2025-01-12,Uttar Pradesh,Agra,37,90,8,No,40
2025-01-13,Uttar Pradesh,Agra,493,929,94,No,542
2025-01-14,Uttar Pradesh,Agra,409,973,86,No,449
2025-01-15,Uttar Pradesh,Agra,583,1280,202,No,641
2025-01-16,Uttar Pradesh,Agra,223,416,59,No,245
2025-01-17,Uttar Pradesh,Agra,228,308,72,No,250
2025-01-18,Uttar Pradesh,Agra,63,132,15,No,69
2025-01-19,Uttar Pradesh,Agra,26,63,8,No,28
2025-01-20,Uttar Pradesh,Agra,415,982,116,No,456
2025-01-21,Uttar Pradesh,Agra,405,536,103,No,445
2025-01-22,Uttar Pradesh,Agra,193,320,55,No,212
2025-01-23,Uttar Pradesh,Agra,558,1030,148,No,613
2025-01-24,Uttar Pradesh,Agra,543,1156,85,No,597
2025-01-25,Uttar Pradesh,Agra,47,112,8,No,51
2025-01-26,Uttar Pradesh,Agra,81,123,21,No,89
2025-01-27,Uttar Pradesh,Agra,243,521,44,No,267
2025-01-28,Uttar Pradesh,Agra,237,545,76,No,260
2025-01-29,Uttar Pradesh,Agra,172,287,29,No,189
2025-01-30,Uttar Pradesh,Agra,270,485,77,No,297
2025-01-31,Uttar Pradesh,Agra,401,958,117,No,441
2025-02-01,Uttar Pradesh,Agra,28,68,6,No,30
2025-02-02,Uttar Pradesh,Agra,50,106,14,No,55
2025-02-03,Uttar Pradesh,Agra,199,448,53,No,218
2025-02-04,Uttar Pradesh,Agra,505,963,140,No,555
2025-02-05,Uttar Pradesh,Agra,278,485,64,No,305
2025-02-06,Uttar Pradesh,Agra,563,1093,93,No,619
2025-02-07,Uttar Pradesh,Agra,510,933,169,No,561
2025-02-08,Uttar Pradesh,Agra,86,115,26,No,94
2025-02-09,Uttar Pradesh,Agra,39,58,12,No,42
2025-02-10,Uttar Pradesh,Agra,472,620,102,No,519
2025-02-11,Uttar Pradesh,Agra,379,468,89,No,416
2025-02-12,Uttar Pradesh,Agra,239,372,57,No,262
2025-02-13,Uttar Pradesh,Agra,314,731,65,No,345
2025-02-14,Uttar Pradesh,Agra,546,793,132,No,600
2025-02-15,Uttar Pradesh,Agra,93,147,18,No,102
2025-02-16,Uttar Pradesh,Agra,49,112,13,No,53
2025-02-17,Uttar Pradesh,Agra,199,433,47,No,218
2025-02-18,Uttar Pradesh,Agra,452,832,85,No,497
2025-02-19,Uttar Pradesh,Agra,480,804,103,No,528
2025-02-20,Uttar Pradesh,Agra,422,526,111,No,464
2025-02-21,Uttar Pradesh,Agra,481,649,113,No,529
2025-02-22,Uttar Pradesh,Agra,42,93,14,No,46
2025-02-23,Uttar Pradesh,Agra,25,36,3,No,27
2025-02-24,Uttar Pradesh,Agra,165,308,38,No,181
2025-02-25,Uttar Pradesh,Agra,235,360,74,No,258
2025-02-26,Uttar Pradesh,Agra,194,347,32,No,213
2025-02-27,Uttar Pradesh,Agra,432,835,115,No,475
2025-02-28,Uttar Pradesh,Agra,285,502,73,No,313
2025-03-01,Uttar Pradesh,Agra,64,107,9,No,70
2025-03-02,Uttar Pradesh,Agra,97,163,16,No,106
2025-03-03,Uttar Pradesh,Agra,249,381,70,No,273
2025-03-04,Uttar Pradesh,Agra,371,678,69,No,408
2025-03-05,Uttar Pradesh,Agra,221,333,58,No,243
2025-03-06,Uttar Pradesh,Agra,350,827,89,No,385
2025-03-07,Uttar Pradesh,Agra,274,587,51,No,301
2025-03-08,Uttar Pradesh,Agra,35,51,7,No,38
2025-03-09,Uttar Pradesh,Agra,46,81,7,No,50
2025-03-10,Uttar Pradesh,Agra,274,616,65,No,301
2025-03-11,Uttar Pradesh,Agra,468,689,137,No,514
2025-03-12,Uttar Pradesh,Agra,247,580,46,No,271
2025-03-13,Uttar Pradesh,Agra,571,857,148,No,628
2025-03-14,Uttar Pradesh,Agra,390,911,108,No,429
2025-03-15,Uttar Pradesh,Agra,75,165,12,No,82
2025-03-16,Uttar Pradesh,Agra,87,196,22,No,95
2025-03-17,Uttar Pradesh,Agra,398,504,91,No,437
2025-03-18,Uttar Pradesh,Agra,384,946,108,No,422
2025-03-19,Uttar Pradesh,Agra,237,373,71,No,260
2025-03-20,Uttar Pradesh,Agra,551,735,109,No,606
2025-03-21,Uttar Pradesh,Agra,370,604,111,No,407
2025-03-22,Uttar Pradesh,Agra,53,108,10,No,58
2025-03-23,Uttar Pradesh,Agra,99,234,24,No,108
2025-03-24,Uttar Pradesh,Agra,262,347,81,No,288
2025-03-25,Uttar Pradesh,Agra,162,310,43,No,178
2025-03-26,Uttar Pradesh,Agra,251,529,70,No,276
2025-03-27,Uttar Pradesh,Agra,421,969,101,No,463
2025-03-28,Uttar Pradesh,Agra,338,565,53,No,371
2025-03-29,Uttar Pradesh,Agra,52,122,17,No,57
2025-03-30,Uttar Pradesh,Agra,64,132,16,No,70
2025-03-31,Uttar Pradesh,Agra,399,806,64,Yes,438
2025-04-01,Uttar Pradesh,Agra,286,351,61,No,314
2025-04-02,Uttar Pradesh,Agra,326,805,66,No,358
2025-04-03,Uttar Pradesh,Agra,535,762,125,No,588
2025-04-04,Uttar Pradesh,Agra,185,312,39,No,203
2025-04-05,Uttar Pradesh,Agra,62,114,10,No,68
2025-04-06,Uttar Pradesh,Agra,51,65,15,No,56
2025-04-07,Uttar Pradesh,Agra,411,920,88,No,452
2025-04-08,Uttar Pradesh,Agra,290,694,79,No,319
2025-04-09,Uttar Pradesh,Agra,307,600,99,No,337
2025-04-10,Uttar Pradesh,Agra,516,622,175,No,567
2025-04-11,Uttar Pradesh,Agra,484,811,118,No,532
2025-04-12,Uttar Pradesh,Agra,41,101,9,No,45
2025-04-13,Uttar Pradesh,Agra,65,153,14,No,71
2025-04-14,Uttar Pradesh,Agra,313,621,103,No,344
2025-04-15,Uttar Pradesh,Agra,298,680,62,No,327
2025-04-16,Uttar Pradesh,Agra,227,539,72,No,249
2025-04-17,Uttar Pradesh,Agra,321,559,62,No,353
2025-04-18,Uttar Pradesh,Agra,312,422,91,No,343
2025-04-19,Uttar Pradesh,Agra,61,101,19,No,67
2025-04-20,Uttar Pradesh,Agra,36,76,10,No,39
2025-04-21,Uttar Pradesh,Agra,188,446,30,No,206
2025-04-22,Uttar Pradesh,Agra,485,640,127,No,533
2025-04-23,Uttar Pradesh,Agra,479,821,127,No,526
2025-04-24,Uttar Pradesh,Agra,301,650,52,No,331
2025-04-25,Uttar Pradesh,Agra,231,412,71,No,254
2025-04-26,Uttar Pradesh,Agra,54,75,15,No,59
2025-04-27,Uttar Pradesh,Agra,33,80,8,No,36
2025-04-28,Uttar Pradesh,Agra,534,942,130,No,587
2025-04-29,Uttar Pradesh,Agra,271,405,86,No,298
2025-04-30,Uttar Pradesh,Agra,361,646,75,No,397
2025-05-01,Uttar Pradesh,Agra,506,871,109,No,556
2025-05-02,Uttar Pradesh,Agra,286,652,46,No,314
2025-05-03,Uttar Pradesh,Agra,96,192,19,No,105
2025-05-04,Uttar Pradesh,Agra,67,95,13,No,73
2025-05-05,Uttar Pradesh,Agra,245,572,66,No,269
2025-05-06,Uttar Pradesh,Agra,339,484,112,No,372
2025-05-07,Uttar Pradesh,Agra,438,527,88,No,481
2025-05-08,Uttar Pradesh,Agra,424,667,96,No,466
2025-05-09,Uttar Pradesh,Agra,367,685,110,No,403
2025-05-10,Uttar Pradesh,Agra,93,155,20,No,102
2025-05-11,Uttar Pradesh,Agra,53,78,8,No,58
